mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
5	5	16	16	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	#		
5	5	16	16	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	32				
5	5	14	14	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	33				
5	5	16	16	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	34				
6	6	18	18	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	35				
6	6	20	20	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	36				
6	6	18	18	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	37				
6	6	20	20	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	38				
6	6	18	18	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	39				
6	6	20	20	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	40				
6	6	18	18	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	41				
6	6	20	20	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	42				
7	7	22	22	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	43				
7	7	24	24	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	44				
7	7	22	22	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	45				
7	7	24	24	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	46				
7	7	22	22	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	47				
7	7	24	24	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	#		
7	7	24	24	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	48				
7	7	25	25	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7		
7	7	25	25	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	49				
7	7	22	22	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	50				
7	7	24	24	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	51				
8	8	26	26	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	52				
8	8	26	26	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	53				
8	8	26	26	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	54				
8	8	26	26	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	55				
9	9	28	28	2.0	0	1/2	Chord	4/4	1	1	1/2	1/2	1	56				
9	9	28	28	1.0	0	1/2	Chord	4/4	1	2	1/4	1/4	1	57				
9	9	29	29	1.0	1/4	3/4	Chord	4/4	1	2	1/4	1/4	1	58				
9	9	28	28	0.0	0	1/2	FiguredBass	4/4	2	1	0				1/4	5		
9	9	28	28	2.0	0	1/2	Chord	4/4	2	1	1/2	1/2	1	59				
9	9	29	29	0.0	1/4	3/4	FiguredBass	4/4	2	1	0				1/4	6\		
9	9	28	28	2.0	0	1/2	Chord	4/4	2	2	1/2	1/2	1	60				
10	10	30	30	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	61				0
10	10	31	31	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	62				
10	10	32	32	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	63				
10	10	30	30	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	64				
10	10	32	32	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	65				
10	10	30	30	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	3		
10	10	30	30	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	66				
10	10	31	31	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	2		
10	10	32	32	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	67				
10	10	30	30	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	68				
10	10	32	32	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	69				
11	11	34	34	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	70				
11	11	36	36	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	71				
11	11	34	34	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	72				
11	11	36	36	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	73				
11	11	34	34	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	74				
11	11	36	36	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6		
11	11	36	36	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	75				
11	11	34	34	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	76				
11	11	36	36	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	77				
12	12	38	38	4.0	0	0	Chord	4/4	1	1	1	1	1	78				
12	12	38	38	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	79				
12	12	40	40	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	80				
12	12	38	38	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	4		
12	12	38	38	4.0	0	0	Chord	4/4	2	1	1	1	1	81				
12	12	40	40	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	2		
12	12	38	38	4.0	0	0	Chord	4/4	2	2	1	1	1	82				
13	13	42	42	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	83				
13	13	44	44	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	84				
13	13	42	42	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	85				
13	13	44	44	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	86				
13	13	42	42	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	3		
13	13	42	42	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	87				
13	13	44	44	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6		
13	13	44	44	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	88				
13	13	42	42	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	89				
13	13	44	44	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	90				
14	14	46	46	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	91				
14	14	48	48	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	92				
14	14	46	46	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	93				
14	14	48	48	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	94				
14	14	46	46	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	95				
14	14	48	48	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	8		
14	14	48	48	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	96				
14	14	49	49	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	b7		
14	14	49	49	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	97				
14	14	46	46	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	98				
14	14	48	48	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	99				
15	15	50	50	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	100				1
15	15	51	51	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	101				
15	15	52	52	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	102				
15	15	50	50	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	103				
15	15	52	52	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	104				
15	15	50	50	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	6	
15	15	50	50	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	105				
15	15	51	51	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	5	_	
15	15	52	52	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	106				
15	15	50	50	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	107				
15	15	52	52	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	108				
16	16	54	54	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	109				
16	16	56	56	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	110				
16	16	54	54	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	111				
16	16	55	55	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	112				
16	16	56	56	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	113				
16	16	54	54	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	4		
16	16	54	54	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	114				
16	16	55	55	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	3		
16	16	56	56	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	115				
16	16	54	54	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	116				
16	16	56	56	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	117				
17	17	58	58	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	118				2
17	17	59	59	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	119				
17	17	60	60	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	120				
17	17	58	58	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	121				
17	17	60	60	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	122				
17	17	58	58	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5		
17	17	58	58	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	123				
17	17	59	59	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
17	17	60	60	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6	5	
17	17	60	60	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	124				
17	17	58	58	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	125				
17	17	60	60	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	126				
18	18	62	62	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	127				
18	18	64	64	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	128				
18	18	62	62	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	129				
18	18	64	64	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	130				
18	18	62	62	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	131				
18	18	64	64	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	132				
18	18	62	62	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	133				
18	18	64	64	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	134				
19	19	66	66	4.0	0	0	Chord	4/4	1	1	1	1	1	135				
19	19	66	66	4.0	0	0	Chord	4/4	1	2	1	1	1	136				
19	19	66	66	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	4		
19	19	66	66	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	137				
19	19	68	68	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	#		
19	19	68	68	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	138				
19	19	66	66	4.0	0	0	Chord	4/4	2	2	1	1	1	139				
20	20	70	70	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	140				
20	20	72	72	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	141				
20	20	70	70	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	142				
20	20	72	72	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	143				
20	20	70	70	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	144				
20	20	72	72	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	145				
20	20	70	70	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	146				
20	20	72	72	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	147				
21	21	74	74	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	148				
21	21	76	76	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	149				
21	21	74	74	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	150				
21	21	76	76	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	151				
21	21	74	74	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6	5	
21	21	74	74	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	152				
21	21	76	76	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	153				
21	21	74	74	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	154				
21	21	76	76	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	155				
22	22	78	78	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	156				
22	22	80	80	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	157				3
22	22	81	81	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	158				
22	22	78	78	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	159				
22	22	80	80	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	160				
22	22	78	78	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6	5	
22	22	78	78	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	161				
22	22	80	80	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	8		
22	22	80	80	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	162				
22	22	81	81	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7		
22	22	78	78	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	163				
22	22	80	80	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	164				
23	23	82	82	4.0	0	0	Chord	4/4	1	1	1	1	1	165				
23	23	82	82	4.0	0	0	Chord	4/4	1	2	1	1	1	166				
23	23	82	82	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	5		
23	23	82	82	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	167				
23	23	84	84	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
23	23	84	84	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	168				
23	23	82	82	3.0	0	0	Chord	4/4	2	2	3/4	1/2	3/2	169				
23	23	85	85	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	170				
24	24	86	86	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	171				
24	24	86	86	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	172				
24	24	86	86	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#		
24	24	86	86	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	173				
24	24	86	86	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	174				
