mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
5	5	16	16	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	33					
5	5	14	14	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#			
5	5	14	14	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	34					
5	5	16	16	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	35					
5	5	14	14	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	36					
5	5	16	16	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	37					
6	6	18	18	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	38					
6	6	20	20	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	39					
6	6	18	18	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	40					
6	6	20	20	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	41					
6	6	21	21	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	42					
6	6	18	18	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	43					
6	6	20	20	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	8	#		
6	6	20	20	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	44					
6	6	21	21	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
6	6	18	18	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	45					
6	6	20	20	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	46					
7	7	22	22	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	47					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	48					
7	7	22	22	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	49					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	50					
7	7	22	22	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	51					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	52					
7	7	22	22	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	53					
7	7	24	24	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	54					
8	8	26	26	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	55					0
8	8	28	28	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	56					
8	8	26	26	3.0	0	0	Chord	4/4	1	2	3/4	1/2	3/2	57					
8	8	29	29	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	58					
8	8	26	26	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6	4		
8	8	26	26	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	59					
8	8	28	28	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	8	5	#	
8	8	28	28	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	60					
8	8	29	29	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
8	8	26	26	4.0	0	0	Chord	4/4	2	2	1	1	1	61					
9	9	30	30	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	62					
9	9	30	30	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	63					
9	9	30	30	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	64					
9	9	30	30	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	65					
10	10	32	32	2.0	0	1/2	Chord	4/4	1	1	1/2	1/2	1	66					
10	10	32	32	2.0	0	1/2	Chord	4/4	1	2	1/2	1/2	1	67					
10	10	32	32	2.0	0	1/2	Chord	4/4	2	1	1/2	1/2	1	68					
10	10	32	32	2.0	0	1/2	Chord	4/4	2	2	1/2	1/2	1	69					
11	11	34	34	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	70					1
11	11	35	35	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	71					
11	11	36	36	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	72					
11	11	34	34	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	73					
11	11	36	36	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	74					
11	11	34	34	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6	h		
11	11	34	34	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	75					
11	11	36	36	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	76					
11	11	34	34	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	77					
11	11	36	36	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	78					
12	12	38	38	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	79					
12	12	40	40	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	80					2
12	12	41	41	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	81					
12	12	38	38	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	82					
12	12	40	40	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	83					
12	12	41	41	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	84					
12	12	38	38	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	5h	#		
12	12	38	38	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	85					
12	12	40	40	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6			
12	12	40	40	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	86					
12	12	41	41	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	4		
12	12	38	38	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	87					
12	12	40	40	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	88					
12	12	41	41	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	89					
13	13	42	42	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	90					
13	13	44	44	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	91					
13	13	42	42	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	92					
13	13	44	44	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	93					
13	13	42	42	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	94					
13	13	43	43	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	_			
13	13	44	44	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	95					
13	13	42	42	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	96					
13	13	43	43	1.0	1/4	1/4	Chord	4/4	2	2	1/4	1/4	1	97					
13	13	44	44	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	98					
14	14	46	46	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	99					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	100					
14	14	46	46	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	101					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	102					
14	14	46	46	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5h	#		
14	14	46	46	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	103					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	104					
14	14	46	46	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	105					
14	14	48	48	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	106					
15	15	50	50	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	107					3
15	15	51	51	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	108					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	109					
15	15	50	50	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	110					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	111					
15	15	50	50	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	112					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	113					
15	15	50	50	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	114					
15	15	52	52	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	115					
16	16	54	54	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	116					
16	16	56	56	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	117					4
16	16	57	57	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	118					
16	16	54	54	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	119					
16	16	56	56	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	120					
16	16	54	54	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	#			
16	16	54	54	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	121					
16	16	56	56	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	3			
16	16	56	56	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	122					
16	16	57	57	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	2			
16	16	54	54	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	123					
16	16	56	56	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	124					
17	17	58	58	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	125					
17	17	60	60	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	126					
17	17	58	58	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	127					
17	17	60	60	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	128					
17	17	61	61	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	129					
17	17	58	58	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	8			
17	17	58	58	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	130					
17	17	59	59	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	7			
17	17	59	59	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	131					
17	17	60	60	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	8	#		
17	17	60	60	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	132					
17	17	61	61	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7			
17	17	58	58	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	133					
17	17	60	60	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	134					
18	18	62	62	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	135					
18	18	64	64	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	136					
18	18	62	62	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	137					
18	18	64	64	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	138					
18	18	62	62	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	139					
18	18	64	64	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	140					
18	18	62	62	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	141					
18	18	64	64	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	142					
19	19	66	66	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	143					5
19	19	67	67	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	144					
19	19	68	68	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	145					
19	19	66	66	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	146					
19	19	68	68	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	147					
19	19	66	66	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	8	#		
19	19	66	66	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	148					
19	19	67	67	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	7			
19	19	68	68	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	149					
19	19	66	66	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	150					
19	19	68	68	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	151					
20	20	70	70	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	152					
20	20	72	72	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	153					
20	20	70	70	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	154					
20	20	72	72	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	155					
20	20	70	70	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6			
20	20	70	70	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	156					
20	20	72	72	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	6	5		
20	20	72	72	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	157					
20	20	70	70	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	158					
20	20	72	72	2.0	1/2	1/2	Chord	4/4	2	2	1/2	1/2	1	159					
21	21	74	74	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	160					6
21	21	76	76	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	161					
21	21	74	74	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	162					
21	21	76	76	2.0	1/2	1/2	Chord	4/4	1	2	1/2	1/2	1	163					
21	21	74	74	4.0	0	0	Chord	4/4	2	1	1	1	1	164					
21	21	77	77	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6			
21	21	74	74	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	165					
21	21	76	76	1.0	1/2	1/2	Chord	4/4	2	2	1/4	1/4	1	166					
21	21	77	77	1.0	3/4	3/4	Chord	4/4	2	2	1/4	1/4	1	167					
22	22	78	78	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	168					
22	22	78	78	2.0	0	0	Chord	4/4	1	2	1/2	1/2	1	169					
22	22	78	78	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	4			
22	22	78	78	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	170					
22	22	79	79	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	#			
22	22	79	79	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	171					
22	22	78	78	2.0	0	0	Chord	4/4	2	2	1/2	1/2	1	172					
